column,line,amount,month
LIABILITY,3,0,2016-05-01
LIABILITY,4,3892594415,2016-05-01
LIABILITY,5,2398353732,2016-05-01
LIABILITY,6,725867008,2016-05-01
LIABILITY,7,2549,2016-05-01
LIABILITY,8,0,2016-05-01
LIABILITY,9,112498329147,2016-05-01
LIABILITY,10,799589589,2016-05-01
LIABILITY,11,7199607060,2016-05-01
LIABILITY,12,3531167629,2016-05-01
LIABILITY,13,815497813,2016-05-01
ASSET,1,5683521968,2016-06-01
ASSET,2,2565433156,2016-06-01
ASSET,3,359211544,2016-06-01
ASSET,4,23881,2016-06-01
ASSET,5,32770000000,2016-06-01
ASSET,6,54373237392,2016-06-01
ASSET,7,48237021172,2016-06-01
ASSET,8,6326787814,2016-06-01
ASSET,9,1743026102,2016-06-01
ASSET,10,2342178623,2016-06-01
LIABILITY,1,28875172550,2016-06-01
LIABILITY,2,1353378140,2016-06-01
LIABILITY,3,0,2016-06-01
LIABILITY,4,10243302257,2016-06-01
LIABILITY,5,2418917359,2016-06-01
LIABILITY,6,740840412,2016-06-01
LIABILITY,7,2614,2016-06-01
LIABILITY,8,0,2016-06-01
LIABILITY,9,97829788688,2016-06-01
LIABILITY,10,856643515,2016-06-01
LIABILITY,11,7199119991,2016-06-01
LIABILITY,12,4067778313,2016-06-01
LIABILITY,13,815497813,2016-06-01
ASSET,1,5684955259,2016-07-01
ASSET,2,2586420593,2016-07-01
ASSET,3,329573526,2016-07-01
ASSET,4,23881,2016-07-01
ASSET,5,31394000000,2016-07-01
ASSET,6,51447025513,2016-07-01
ASSET,7,49099589478,2016-07-01
ASSET,8,6326787814,2016-07-01
ASSET,9,1743026102,2016-07-01
ASSET,10,2332342432,2016-07-01
LIABILITY,1,29152084050,2016-07-01
LIABILITY,2,1357760221,2016-07-01
LIABILITY,3,0,2016-07-01
LIABILITY,4,5581853430,2016-07-01
LIABILITY,5,2414780001,2016-07-01
LIABILITY,6,741390993,2016-07-01
LIABILITY,7,2614,2016-07-01
LIABILITY,8,0,2016-07-01
LIABILITY,9,98622519365,2016-07-01
LIABILITY,10,990780823,2016-07-01
LIABILITY,11,7199296975,2016-07-01
LIABILITY,12,4067778313,2016-07-01
LIABILITY,13,815497813,2016-07-01
ASSET,1,5685790201,2016-08-01
ASSET,2,2561368542,2016-08-01
ASSET,3,372674084,2016-08-01
ASSET,4,23881,2016-08-01
ASSET,5,29560000000,2016-08-01
ASSET,6,48895712717,2016-08-01
ASSET,7,50223353282,2016-08-01
ASSET,8,6326787814,2016-08-01
ASSET,9,1743026102,2016-08-01
ASSET,10,2354663833,2016-08-01
LIABILITY,1,29051019325,2016-08-01
LIABILITY,2,1502136619,2016-08-01
LIABILITY,3,0,2016-08-01
LIABILITY,4,6192613514,2016-08-01
LIABILITY,5,2390885167,2016-08-01
LIABILITY,6,745429803,2016-08-01
LIABILITY,7,2614,2016-08-01
LIABILITY,8,0,2016-08-01
LIABILITY,9,94637679443,2016-08-01
LIABILITY,10,1120891756,2016-08-01
LIABILITY,11,7199466089,2016-08-01
LIABILITY,12,4067778313,2016-08-01
LIABILITY,13,815497813,2016-08-01
ASSET,1,5680536082,2016-09-01
ASSET,2,2568226185,2016-09-01
ASSET,3,329379819,2016-09-01
ASSET,4,23881,2016-09-01
ASSET,5,27745000000,2016-09-01
ASSET,6,47564131319,2016-09-01
ASSET,7,51430300130,2016-09-01
ASSET,8,6309384994,2016-09-01
ASSET,9,1743026102,2016-09-01
ASSET,10,2356996928,2016-09-01
LIABILITY,1,29132976625,2016-09-01
LIABILITY,2,1053541298,2016-09-01
LIABILITY,3,0,2016-09-01
LIABILITY,4,6641521051,2016-09-01
LIABILITY,5,2375434166,2016-09-01
LIABILITY,6,740623201,2016-09-01
LIABILITY,7,2600,2016-09-01
LIABILITY,8,0,2016-09-01
LIABILITY,9,92570234289,2016-09-01
LIABILITY,10,1147838391,2016-09-01
LIABILITY,11,7199819182,2016-09-01
LIABILITY,12,4049516824,2016-09-01
LIABILITY,13,815497813,2016-09-01
ASSET,1,5681196566,2016-10-01
ASSET,2,2527091684,2016-10-01
ASSET,3,375360209,2016-10-01
ASSET,4,23881,2016-10-01
ASSET,5,25510000000,2016-10-01
ASSET,6,46271790946,2016-10-01
ASSET,7,53155792437,2016-10-01
ASSET,8,6309384994,2016-10-01
ASSET,9,1743026102,2016-10-01
ASSET,10,2294048564,2016-10-01
LIABILITY,1,29279298575,2016-10-01
LIABILITY,2,1870341793,2016-10-01
LIABILITY,3,0,2016-10-01
LIABILITY,4,9021903423,2016-10-01
LIABILITY,5,2362456680,2016-10-01
LIABILITY,6,740566650,2016-10-01
LIABILITY,7,2600,2016-10-01
LIABILITY,8,0,2016-10-01
LIABILITY,9,87252856542,2016-10-01
LIABILITY,10,1275668834,2016-10-01
LIABILITY,11,7199605649,2016-10-01
LIABILITY,12,4049516824,2016-10-01
LIABILITY,13,815497813,2016-10-01
ASSET,1,5681997906,2016-11-01
ASSET,2,2424408366,2016-11-01
ASSET,3,288335047,2016-11-01
ASSET,4,23881,2016-11-01
ASSET,5,23450000000,2016-11-01
ASSET,6,45036380963,2016-11-01
ASSET,7,55696943120,2016-11-01
ASSET,8,6309384994,2016-11-01
ASSET,9,1743026102,2016-11-01
ASSET,10,2317808856,2016-11-01
LIABILITY,1,29313128550,2016-11-01
LIABILITY,2,1979768391,2016-11-01
LIABILITY,3,0,2016-11-01
LIABILITY,4,9632120698,2016-11-01
LIABILITY,5,2372525722,2016-11-01
LIABILITY,6,740468666,2016-11-01
LIABILITY,7,2600,2016-11-01
LIABILITY,8,0,2016-11-01
LIABILITY,9,85438239132,2016-11-01
LIABILITY,10,1407106100,2016-11-01
LIABILITY,11,7199934739,2016-11-01
LIABILITY,12,4049516824,2016-11-01
LIABILITY,13,815497813,2016-11-01
ASSET,1,5261911345,2017-01-01
ASSET,2,2394730868,2017-01-01
ASSET,3,386281748,2017-01-01
ASSET,4,23659,2017-01-01
ASSET,5,20197000000,2017-01-01
ASSET,6,42811565047,2017-01-01
ASSET,7,59127889590,2017-01-01
ASSET,8,6353182528,2017-01-01
ASSET,9,1743026102,2017-01-01
ASSET,10,2306171627,2017-01-01
LIABILITY,1,29474226200,2017-01-01
LIABILITY,2,1254381716,2017-01-01
LIABILITY,3,0,2017-01-01
LIABILITY,4,10298964501,2017-01-01
LIABILITY,5,2465149715,2017-01-01
LIABILITY,6,753416305,2017-01-01
LIABILITY,7,2751,2017-01-01
LIABILITY,8,0,2017-01-01
LIABILITY,9,82981205357,2017-01-01
LIABILITY,10,1345707781,2017-01-01
LIABILITY,11,7477659235,2017-01-01
LIABILITY,12,3715573000,2017-01-01
LIABILITY,13,815495953,2017-01-01
ASSET,1,5261620348,2017-02-01
ASSET,2,2298396670,2017-02-01
ASSET,3,467890107,2017-02-01
ASSET,4,23659,2017-02-01
ASSET,5,18736500000,2017-02-01
ASSET,6,43145721242,2017-02-01
ASSET,7,60895619223,2017-02-01
ASSET,8,6353182528,2017-02-01
ASSET,9,1743026102,2017-02-01
ASSET,10,2277094716,2017-02-01
LIABILITY,1,29525941150,2017-02-01
LIABILITY,2,4701606528,2017-02-01
LIABILITY,3,0,2017-02-01
LIABILITY,4,7760466121,2017-02-01
LIABILITY,5,2446880427,2017-02-01
LIABILITY,6,752827667,2017-02-01
LIABILITY,7,2751,2017-02-01
LIABILITY,8,0,2017-02-01
LIABILITY,9,83627620514,2017-02-01
LIABILITY,10,354730334,2017-02-01
LIABILITY,11,7477930150,2017-02-01
LIABILITY,12,3715573000,2017-02-01
LIABILITY,13,815495953,2017-02-01
ASSET,1,5567298148,2017-03-01
ASSET,2,2270044874,2017-03-01
ASSET,3,474344102,2017-03-01
ASSET,4,23659,2017-03-01
ASSET,5,17311500000,2017-03-01
ASSET,6,42370851828,2017-03-01
ASSET,7,62573146979,2017-03-01
ASSET,8,6341700308,2017-03-01
ASSET,9,1743026102,2017-03-01
ASSET,10,2343771521,2017-03-01
LIABILITY,1,29616615050,2017-03-01
LIABILITY,2,1061915226,2017-03-01
LIABILITY,3,0,2017-03-01
LIABILITY,4,6682807059,2017-03-01
LIABILITY,5,2458481662,2017-03-01
LIABILITY,6,748501108,2017-03-01
LIABILITY,7,2712,2017-03-01
LIABILITY,8,0,2017-03-01
LIABILITY,9,87677566399,2017-03-01
LIABILITY,10,464645796,2017-03-01
LIABILITY,11,7477452724,2017-03-01
LIABILITY,12,3992223832,2017-03-01
LIABILITY,13,815495953,2017-03-01
ASSET,1,5567459747,2017-04-01
ASSET,2,2302429157,2017-04-01
ASSET,3,386805686,2017-04-01
ASSET,4,23659,2017-04-01
ASSET,5,17045500000,2017-04-01
ASSET,6,42102259604,2017-04-01
ASSET,7,63732453629,2017-04-01
ASSET,8,6341700308,2017-04-01
ASSET,9,1743026102,2017-04-01
ASSET,10,2315623570,2017-04-01
LIABILITY,1,29903651625,2017-04-01
LIABILITY,2,1308387007,2017-04-01
LIABILITY,3,0,2017-04-01
LIABILITY,4,5367460176,2017-04-01
LIABILITY,5,2460248138,2017-04-01
LIABILITY,6,748393693,2017-04-01
LIABILITY,7,2712,2017-04-01
LIABILITY,8,0,2017-04-01
LIABILITY,9,88866305302,2017-04-01
LIABILITY,10,597327336,2017-04-01
LIABILITY,11,7477785688,2017-04-01
LIABILITY,12,3992223832,2017-04-01
LIABILITY,13,815495953,2017-04-01
ASSET,1,5567659321,2017-05-01
ASSET,2,2265662326,2017-05-01
ASSET,3,432719255,2017-05-01
ASSET,4,23659,2017-05-01
ASSET,5,16226500000,2017-05-01
ASSET,6,40698292840,2017-05-01
ASSET,7,65188857968,2017-05-01
ASSET,8,6341700308,2017-05-01
ASSET,9,1743026102,2017-05-01
ASSET,10,2295533599,2017-05-01
LIABILITY,1,29926559275,2017-05-01
LIABILITY,2,1741360033,2017-05-01
LIABILITY,3,0,2017-05-01
LIABILITY,4,5754242196,2017-05-01
LIABILITY,5,2434037272,2017-05-01
LIABILITY,6,748698632,2017-05-01
LIABILITY,7,2712,2017-05-01
LIABILITY,8,0,2017-05-01
LIABILITY,9,87148765154,2017-05-01
LIABILITY,10,720458585,2017-05-01
LIABILITY,11,7478131734,2017-05-01
LIABILITY,12,3992223832,2017-05-01
LIABILITY,13,815495953,2017-05-01
ASSET,1,5224832557,2017-06-01
ASSET,2,2335326096,2017-06-01
ASSET,3,413771218,2017-06-01
ASSET,4,23619,2017-06-01
ASSET,5,16326500000,2017-06-01
ASSET,6,37926744560,2017-06-01
ASSET,7,66548663338,2017-06-01
ASSET,8,5779010595,2017-06-01
ASSET,9,1743026102,2017-06-01
ASSET,10,2332533470,2017-06-01
LIABILITY,1,30212559425,2017-06-01
LIABILITY,2,1133722543,2017-06-01
LIABILITY,3,0,2017-06-01
LIABILITY,4,5255530691,2017-06-01
LIABILITY,5,2371397922,2017-06-01
LIABILITY,6,721195269,2017-06-01
LIABILITY,7,2539,2017-06-01
LIABILITY,8,0,2017-06-01
LIABILITY,9,86391436714,2017-06-01
LIABILITY,10,716711426,2017-06-01
LIABILITY,11,7478444280,2017-06-01
LIABILITY,12,3533927793,2017-06-01
LIABILITY,13,815502953,2017-06-01
ASSET,1,5225458218,2017-07-01
ASSET,2,2110229697,2017-07-01
ASSET,3,471357955,2017-07-01
ASSET,4,23590,2017-07-01
ASSET,5,15808000000,2017-07-01
ASSET,6,34558320023,2017-07-01
ASSET,7,67950752388,2017-07-01
ASSET,8,5779010595,2017-07-01
ASSET,9,1743026102,2017-07-01
ASSET,10,2311106043,2017-07-01
LIABILITY,1,30369803700,2017-07-01
LIABILITY,2,1285633069,2017-07-01
LIABILITY,3,0,2017-07-01
LIABILITY,4,8110412081,2017-07-01
LIABILITY,5,2374994905,2017-07-01
LIABILITY,6,721234653,2017-07-01
LIABILITY,7,2539,2017-07-01
LIABILITY,8,0,2017-07-01
LIABILITY,9,80443884181,2017-07-01
LIABILITY,10,823101231,2017-07-01
LIABILITY,11,7478787506,2017-07-01
LIABILITY,12,3533927793,2017-07-01
LIABILITY,13,815502953,2017-07-01
ASSET,1,5225864776,2017-08-01
ASSET,2,2429561580,2017-08-01
ASSET,3,544947193,2017-08-01
ASSET,4,23561,2017-08-01
ASSET,5,14440000000,2017-08-01
ASSET,6,30857596751,2017-08-01
ASSET,7,68778953373,2017-08-01
ASSET,8,5779010595,2017-08-01
ASSET,9,1743026102,2017-08-01
ASSET,10,2339166043,2017-08-01
LIABILITY,1,30328665600,2017-08-01
LIABILITY,2,1617510857,2017-08-01
LIABILITY,3,0,2017-08-01
LIABILITY,4,9081798000,2017-08-01
LIABILITY,5,2340888892,2017-08-01
LIABILITY,6,731940029,2017-08-01
LIABILITY,7,2539,2017-08-01
LIABILITY,8,0,2017-08-01
LIABILITY,9,75317369275,2017-08-01
LIABILITY,10,891414058,2017-08-01
LIABILITY,11,7479129978,2017-08-01
LIABILITY,12,3533927793,2017-08-01
LIABILITY,13,815502953,2017-08-01
ASSET,1,5226483087,2017-09-01
ASSET,2,2615205365,2017-09-01
ASSET,3,329072431,2017-09-01
ASSET,4,23532,2017-09-01
ASSET,5,13233000000,2017-09-01
ASSET,6,28485843734,2017-09-01
ASSET,7,70176092975,2017-09-01
ASSET,8,5737931543,2017-09-01
ASSET,9,1743026102,2017-09-01
ASSET,10,2332034741,2017-09-01
LIABILITY,1,30388884550,2017-09-01
LIABILITY,2,1647000027,2017-09-01
LIABILITY,3,0,2017-09-01
LIABILITY,4,10853643469,2017-09-01
LIABILITY,5,2336414011,2017-09-01
LIABILITY,6,729688658,2017-09-01
LIABILITY,7,2454,2017-09-01
LIABILITY,8,0,2017-09-01
LIABILITY,9,71314279486,2017-09-01
LIABILITY,10,833276445,2017-09-01
LIABILITY,11,7479227127,2017-09-01
LIABILITY,12,3480794330,2017-09-01
LIABILITY,13,815502953,2017-09-01
ASSET,1,5226818005,2017-10-01
ASSET,2,2594988455,2017-10-01
ASSET,3,351304477,2017-10-01
ASSET,4,23518,2017-10-01
ASSET,5,14591000000,2017-10-01
ASSET,6,22752296220,2017-10-01
ASSET,7,71490559142,2017-10-01
ASSET,8,5737931543,2017-10-01
ASSET,9,1743026102,2017-10-01
ASSET,10,2278097152,2017-10-01
LIABILITY,1,30481578150,2017-10-01
LIABILITY,2,2709497288,2017-10-01
LIABILITY,3,0,2017-10-01
LIABILITY,4,10313957528,2017-10-01
LIABILITY,5,2338413545,2017-10-01
LIABILITY,6,714991644,2017-10-01
LIABILITY,7,2454,2017-10-01
LIABILITY,8,0,2017-10-01
LIABILITY,9,67487737599,2017-10-01
LIABILITY,10,944054680,2017-10-01
LIABILITY,11,7479514443,2017-10-01
LIABILITY,12,3480794330,2017-10-01
LIABILITY,13,815502953,2017-10-01
ASSET,1,5227478388,2017-11-01
ASSET,2,2589804539,2017-11-01
ASSET,3,339138228,2017-11-01
ASSET,4,23503,2017-11-01
ASSET,5,13030300000,2017-11-01
ASSET,6,19853633020,2017-11-01
ASSET,7,72981859395,2017-11-01
ASSET,8,5737931543,2017-11-01
ASSET,9,1743026102,2017-11-01
ASSET,10,2309959732,2017-11-01
LIABILITY,1,30429624025,2017-11-01
LIABILITY,2,1716356944,2017-11-01
LIABILITY,3,0,2017-11-01
LIABILITY,4,9988399399,2017-11-01
LIABILITY,5,2357838372,2017-11-01
LIABILITY,6,717106629,2017-11-01
LIABILITY,7,2454,2017-11-01
LIABILITY,8,0,2017-11-01
LIABILITY,9,65770457318,2017-11-01
LIABILITY,10,1057609491,2017-11-01
LIABILITY,11,7479462535,2017-11-01
LIABILITY,12,3480794330,2017-11-01
LIABILITY,13,815502953,2017-11-01
ASSET,1,5191552949,2018-01-01
ASSET,2,2704271411,2018-01-01
ASSET,3,347722722,2018-01-01
ASSET,4,23474,2018-01-01
ASSET,5,11665000000,2018-01-01
ASSET,6,17428384461,2018-01-01
ASSET,7,74126916318,2018-01-01
ASSET,8,5717976316,2018-01-01
ASSET,9,1743026102,2018-01-01
ASSET,10,2121665555,2018-01-01
LIABILITY,1,30483651000,2018-01-01
LIABILITY,2,2523345643,2018-01-01
LIABILITY,3,0,2018-01-01
LIABILITY,4,10486900594,2018-01-01
LIABILITY,5,2429092727,2018-01-01
LIABILITY,6,710860196,2018-01-01
LIABILITY,7,2415,2018-01-01
LIABILITY,8,0,2018-01-01
LIABILITY,9,61650331808,2018-01-01
LIABILITY,10,1156156601,2018-01-01
LIABILITY,11,7600015663,2018-01-01
LIABILITY,12,3412541786,2018-01-01
LIABILITY,13,593640874,2018-01-01
ASSET,1,5191924132,2018-02-01
ASSET,2,2859663379,2018-02-01
ASSET,3,184354533,2018-02-01
ASSET,4,23474,2018-02-01
ASSET,5,11240000000,2018-02-01
ASSET,6,15057710322,2018-02-01
ASSET,7,74490448581,2018-02-01
ASSET,8,5717976316,2018-02-01
ASSET,9,1743026102,2018-02-01
ASSET,10,2094071109,2018-02-01
LIABILITY,1,30491251450,2018-02-01
LIABILITY,2,3399567144,2018-02-01
LIABILITY,3,0,2018-02-01
LIABILITY,4,12397098301,2018-02-01
LIABILITY,5,2391945495,2018-02-01
LIABILITY,6,702010325,2018-02-01
LIABILITY,7,2415,2018-02-01
LIABILITY,8,0,2018-02-01
LIABILITY,9,57263562410,2018-02-01
LIABILITY,10,327451562,2018-02-01
LIABILITY,11,7600126186,2018-02-01
LIABILITY,12,3412541786,2018-02-01
LIABILITY,13,593640874,2018-02-01
ASSET,1,5163351281,2018-03-01
ASSET,2,2548914569,2018-03-01
ASSET,3,444388452,2018-03-01
ASSET,4,23447,2018-03-01
ASSET,5,11291000000,2018-03-01
ASSET,6,13553326784,2018-03-01
ASSET,7,74456639455,2018-03-01
ASSET,8,5703791685,2018-03-01
ASSET,9,1743026102,2018-03-01
ASSET,10,2171588470,2018-03-01
LIABILITY,1,30941322340,2018-03-01
LIABILITY,2,3658162042,2018-03-01
LIABILITY,3,0,2018-03-01
LIABILITY,4,16574676077,2018-03-01
LIABILITY,5,2410081152,2018-03-01
LIABILITY,6,696579544,2018-03-01
LIABILITY,7,2350,2018-03-01
LIABILITY,8,0,2018-03-01
LIABILITY,9,50919001500,2018-03-01
LIABILITY,10,332371634,2018-03-01
LIABILITY,11,7600477307,2018-03-01
LIABILITY,12,3349735425,2018-03-01
LIABILITY,13,593640874,2018-03-01
ASSET,1,5163823143,2018-04-01
ASSET,2,2446406359,2018-04-01
ASSET,3,541332503,2018-04-01
ASSET,4,23432,2018-04-01
ASSET,5,11370000000,2018-04-01
ASSET,6,10216272322,2018-04-01
ASSET,7,74718928479,2018-04-01
ASSET,8,5703791686,2018-04-01
ASSET,9,1743026102,2018-04-01
ASSET,10,2111065455,2018-04-01
LIABILITY,1,30997026850,2018-04-01
LIABILITY,2,3290826415,2018-04-01
LIABILITY,3,0,2018-04-01
LIABILITY,4,16254310768,2018-04-01
LIABILITY,5,2411066674,2018-04-01
LIABILITY,6,697218774,2018-04-01
LIABILITY,7,2350,2018-04-01
LIABILITY,8,0,2018-04-01
LIABILITY,9,48428187343,2018-04-01
LIABILITY,10,391847321,2018-04-01
LIABILITY,11,7600806686,2018-04-01
LIABILITY,12,3349735425,2018-04-01
LIABILITY,13,593640874,2018-04-01
ASSET,1,5164900665,2018-05-01
ASSET,2,2246562750,2018-05-01
ASSET,3,467028598,2018-05-01
ASSET,4,523418,2018-05-01
ASSET,5,11310000000,2018-05-01
ASSET,6,9560199172,2018-05-01
ASSET,7,75232816001,2018-05-01
ASSET,8,5703791686,2018-05-01
ASSET,9,1743026102,2018-05-01
ASSET,10,2134390650,2018-05-01
LIABILITY,1,31123709875,2018-05-01
LIABILITY,2,5031202797,2018-05-01
LIABILITY,3,0,2018-05-01
LIABILITY,4,15979483831,2018-05-01
LIABILITY,5,2432085854,2018-05-01
LIABILITY,6,697371723,2018-05-01
LIABILITY,7,2350,2018-05-01
LIABILITY,8,0,2018-05-01
LIABILITY,9,46234254701,2018-05-01
LIABILITY,10,520597772,2018-05-01
LIABILITY,11,7601119639,2018-05-01
LIABILITY,12,3349735425,2018-05-01
LIABILITY,13,593675074,2018-05-01
ASSET,1,5155092108,2018-06-01
ASSET,2,2508028490,2018-06-01
ASSET,3,302531414,2018-06-01
ASSET,4,523403,2018-06-01
ASSET,5,8989000000,2018-06-01
ASSET,6,7318449429,2018-06-01
ASSET,7,75148919660,2018-06-01
ASSET,8,5283310511,2018-06-01
ASSET,9,1743026102,2018-06-01
ASSET,10,2129370572,2018-06-01
LIABILITY,1,31399186325,2018-06-01
LIABILITY,2,4499200357,2018-06-01
LIABILITY,3,0,2018-06-01
LIABILITY,4,16402136461,2018-06-01
LIABILITY,5,2462539075,2018-06-01
LIABILITY,6,712828092,2018-06-01
LIABILITY,7,2484,2018-06-01
LIABILITY,8,0,2018-06-01
LIABILITY,9,40940684055,2018-06-01
LIABILITY,10,551435642,2018-06-01
LIABILITY,11,7601380200,2018-06-01
LIABILITY,12,3415183924,2018-06-01
LIABILITY,13,593675074,2018-06-01
ASSET,1,5156142554,2018-07-01
ASSET,2,2414133111,2018-07-01
ASSET,3,403318789,2018-07-01
ASSET,4,523109,2018-07-01
ASSET,5,8180000000,2018-07-01
ASSET,6,4836430198,2018-07-01
ASSET,7,75596450147,2018-07-01
ASSET,8,5283310511,2018-07-01
ASSET,9,1862552202,2018-07-01
ASSET,10,2120782275,2018-07-01
LIABILITY,1,31610935925,2018-07-01
LIABILITY,2,5542481355,2018-07-01
LIABILITY,3,0,2018-07-01
LIABILITY,4,13025139956,2018-07-01
LIABILITY,5,2461461843,2018-07-01
LIABILITY,6,711596071,2018-07-01
LIABILITY,7,2484,2018-07-01
LIABILITY,8,0,2018-07-01
LIABILITY,9,40243225158,2018-07-01
LIABILITY,10,648232403,2018-07-01
LIABILITY,11,7601708703,2018-07-01
LIABILITY,12,3415183924,2018-07-01
LIABILITY,13,593675074,2018-07-01
ASSET,1,5156767134,2018-08-01
ASSET,2,2266311709,2018-08-01
ASSET,3,495339136,2018-08-01
ASSET,4,522831,2018-08-01
ASSET,5,8146000000,2018-08-01
ASSET,6,4488296800,2018-08-01
ASSET,7,75920161681,2018-08-01
ASSET,8,5283310511,2018-08-01
ASSET,9,2887794517,2018-08-01
ASSET,10,2176583100,2018-08-01
LIABILITY,1,31704347050,2018-08-01
LIABILITY,2,6276492870,2018-08-01
LIABILITY,3,0,2018-08-01
LIABILITY,4,26836176049,2018-08-01
LIABILITY,5,2443717191,2018-08-01
LIABILITY,6,711008492,2018-08-01
LIABILITY,7,2484,2018-08-01
LIABILITY,8,0,2018-08-01
LIABILITY,9,26501808653,2018-08-01
LIABILITY,10,736638735,2018-08-01
LIABILITY,11,7602036897,2018-08-01
LIABILITY,12,3415183924,2018-08-01
LIABILITY,13,593675074,2018-08-01
ASSET,1,4912708787,2018-09-01
ASSET,2,2505319013,2018-09-01
ASSET,3,280352916,2018-09-01
ASSET,4,522554,2018-09-01
ASSET,5,8655000000,2018-09-01
ASSET,6,3575282191,2018-09-01
ASSET,7,76416666392,2018-09-01
ASSET,8,5281019046,2018-09-01
ASSET,9,3853923182,2018-09-01
ASSET,10,2140067628,2018-09-01
LIABILITY,1,31752686975,2018-09-01
LIABILITY,2,4619279431,2018-09-01
LIABILITY,3,0,2018-09-01
LIABILITY,4,28398450346,2018-09-01
LIABILITY,5,2457759507,2018-09-01
LIABILITY,6,709817530,2018-09-01
LIABILITY,7,2502,2018-09-01
LIABILITY,8,0,2018-09-01
LIABILITY,9,27592322459,2018-09-01
LIABILITY,10,718133318,2018-09-01
LIABILITY,11,7602330123,2018-09-01
LIABILITY,12,3176404444,2018-09-01
LIABILITY,13,593675074,2018-09-01
ASSET,1,4913705340,2018-10-01
ASSET,2,2476733183,2018-10-01
ASSET,3,290462096,2018-10-01
ASSET,4,522300,2018-10-01
ASSET,5,9635000000,2018-10-01
ASSET,6,3569290633,2018-10-01
ASSET,7,76392006432,2018-10-01
ASSET,8,5281019046,2018-10-01
ASSET,9,4848519692,2018-10-01
ASSET,10,2056018655,2018-10-01
LIABILITY,1,31881416275,2018-10-01
LIABILITY,2,4385199585,2018-10-01
LIABILITY,3,0,2018-10-01
LIABILITY,4,28602702317,2018-10-01
LIABILITY,5,2457680898,2018-10-01
LIABILITY,6,709817182,2018-10-01
LIABILITY,7,2502,2018-10-01
LIABILITY,8,0,2018-10-01
LIABILITY,9,29257765683,2018-10-01
LIABILITY,10,795896708,2018-10-01
LIABILITY,11,7602655699,2018-10-01
LIABILITY,12,3176404444,2018-10-01
LIABILITY,13,593736084,2018-10-01
ASSET,1,4914566115,2018-11-01
ASSET,2,2406048725,2018-11-01
ASSET,3,338205440,2018-11-01
ASSET,4,522008,2018-11-01
ASSET,5,9516000000,2018-11-01
ASSET,6,2710448263,2018-11-01
ASSET,7,76387960561,2018-11-01
ASSET,8,5281019046,2018-11-01
ASSET,9,5522395062,2018-11-01
ASSET,10,2112554791,2018-11-01
LIABILITY,1,31977086275,2018-11-01
LIABILITY,2,4036345432,2018-11-01
LIABILITY,3,0,2018-11-01
LIABILITY,4,28850802985,2018-11-01
LIABILITY,5,2488545261,2018-11-01
LIABILITY,6,709002599,2018-11-01
LIABILITY,7,2502,2018-11-01
LIABILITY,8,0,2018-11-01
LIABILITY,9,28857224297,2018-11-01
LIABILITY,10,897931929,2018-11-01
LIABILITY,11,7602637573,2018-11-01
LIABILITY,12,3176404444,2018-11-01
LIABILITY,13,593736714,2018-11-01
ASSET,1,5391986204,2019-01-01
ASSET,2,2275813371,2019-01-01
ASSET,3,495575061,2019-01-01
ASSET,4,521478,2019-01-01
ASSET,5,9541700000,2019-01-01
ASSET,6,290840637,2019-01-01
ASSET,7,76134783392,2019-01-01
ASSET,8,5295537932,2019-01-01
ASSET,9,1602847624,2019-01-01
ASSET,10,2107606978,2019-01-01
LIABILITY,1,27617812450,2019-01-01
LIABILITY,2,5693202503,2019-01-01
LIABILITY,3,0,2019-01-01
LIABILITY,4,24815962835,2019-01-01
LIABILITY,5,2396732889,2019-01-01
LIABILITY,6,719496857,2019-01-01
LIABILITY,7,2529,2019-01-01
LIABILITY,8,0,2019-01-01
LIABILITY,9,28973344301,2019-01-01
LIABILITY,10,849989630,2019-01-01
LIABILITY,11,7805922386,2019-01-01
LIABILITY,12,3671010783,2019-01-01
LIABILITY,13,593735514,2019-01-01
ASSET,1,5394001339,2019-02-01
ASSET,2,2261038296,2019-02-01
ASSET,3,366224501,2019-02-01
ASSET,4,521187,2019-02-01
ASSET,5,8913300000,2019-02-01
ASSET,6,93717247,2019-02-01
ASSET,7,76090343995,2019-02-01
ASSET,8,5295537932,2019-02-01
ASSET,9,2159224746,2019-02-01
ASSET,10,2115625421,2019-02-01
LIABILITY,1,27666185900,2019-02-01
LIABILITY,2,4825863118,2019-02-01
LIABILITY,3,0,2019-02-01
LIABILITY,4,27935664373,2019-02-01
LIABILITY,5,2407877524,2019-02-01
LIABILITY,6,724404990,2019-02-01
LIABILITY,7,2529,2019-02-01
LIABILITY,8,0,2019-02-01
LIABILITY,9,26058472253,2019-02-01
LIABILITY,10,1000663439,2019-02-01
LIABILITY,11,7805654241,2019-02-01
LIABILITY,12,3671010783,2019-02-01
LIABILITY,13,593735514,2019-02-01
ASSET,1,5567147142,2019-03-01
ASSET,2,2309561127,2019-03-01
ASSET,3,352627155,2019-03-01
ASSET,4,23293,2019-03-01
ASSET,5,8363300000,2019-03-01
ASSET,6,18922738,2019-03-01
ASSET,7,75703876190,2019-03-01
ASSET,8,5335268853,2019-03-01
ASSET,9,2451945631,2019-03-01
ASSET,10,2129797665,2019-03-01
LIABILITY,1,27787496550,2019-03-01
LIABILITY,2,4543991128,2019-03-01
LIABILITY,3,0,2019-03-01
LIABILITY,4,29694158196,2019-03-01
LIABILITY,5,2434678520,2019-03-01
